circuit,mode,lambda,coverage_proxy_mode,segment_window,ratio,k,coverage_proxy,coverage_loss,toggles,activity,max_stress,stress_variance,stress_imbalance,max_segment_stress,segment_variance,hotspot_count,tradeoff_score,pareto_cov_maxstress,pareto_cov_activity,selection_time_ms,simulation_time_ms
s1238,combined_wear,0.250000,combined,16,0.100000,2,0.253763,0.746237,262,0.451724,0.465517,0.000190,0.030534,0.451724,0.000000,0,-0.559572,1,0,0.002,0.019
s1238,combined_wear,0.250000,combined,16,0.150000,3,0.348387,0.651613,565,0.432950,0.512644,0.003232,0.184071,0.432950,0.000000,0,-0.623331,0,1,0.001,0.035
s1238,combined_wear,0.250000,combined,16,0.200000,4,0.435484,0.564516,1164,0.501724,0.581034,0.005648,0.158076,0.501724,0.000000,0,-0.763590,0,0,0.001,0.052
s1238,combined_wear,0.250000,combined,16,0.250000,5,0.502151,0.497849,1839,0.507310,0.533793,0.000866,0.052202,0.507310,0.000000,0,-0.449617,0,0,0.001,0.073
s1238,combined_wear,0.250000,combined,16,0.300000,5,0.502151,0.497849,1839,0.507310,0.533793,0.000866,0.052202,0.507310,0.000000,0,-0.449617,0,0,0.001,0.049
s1238,combined_wear,0.250000,combined,16,0.350000,6,0.590323,0.409677,2446,0.468582,0.513793,0.000671,0.096484,0.468582,0.000000,0,-0.300906,0,0,0.001,0.099
s1238,combined_wear,0.250000,combined,16,0.400000,7,0.665591,0.334409,3190,0.448980,0.487685,0.000422,0.086207,0.448980,0.000000,0,-0.174635,1,1,0.001,0.177
s1238,combined_wear,0.250000,combined,16,0.450000,8,0.734409,0.265591,4459,0.480496,0.568103,0.002598,0.182328,0.480496,0.000000,0,-0.299520,0,0,0.001,0.199
s1238,combined_wear,0.250000,combined,16,0.500000,9,0.825806,0.174194,5441,0.463261,0.560920,0.003126,0.210807,0.463261,0.000000,0,-0.209907,0,1,0.001,0.242
s1238,combined_wear,0.250000,combined,16,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.494759,0.000000,0,-0.151949,0,0,0.002,0.308
s1238,combined_wear,0.250000,combined,16,0.600000,11,0.908602,0.091398,8604,0.490396,0.574295,0.002312,0.171083,0.490396,0.000000,0,-0.126882,0,0,0.001,0.406
s1238,combined_wear,0.250000,combined,16,0.650000,12,0.938710,0.061290,10125,0.484914,0.554023,0.002361,0.142519,0.484914,0.000000,0,-0.076567,0,0,0.001,0.463
s1238,combined_wear,0.250000,combined,16,0.700000,13,0.963441,0.036559,11673,0.476352,0.542706,0.002205,0.139296,0.476352,0.000000,0,-0.027536,0,0,0.002,0.553
s1238,combined_wear,0.250000,combined,16,0.750000,14,0.965591,0.034409,13592,0.478255,0.548276,0.002418,0.146410,0.478255,0.000000,0,-0.041323,0,0,0.002,0.586
s1238,combined_wear,0.250000,combined,16,0.800000,14,0.965591,0.034409,13592,0.478255,0.548276,0.002418,0.146410,0.478255,0.000000,0,-0.041323,0,0,0.001,0.565
s1238,combined_wear,0.250000,combined,16,0.850000,15,0.983871,0.016129,15594,0.477977,0.546667,0.002508,0.143709,0.477977,0.000000,0,-0.025369,0,0,0.002,0.680
s1238,combined_wear,0.250000,combined,16,0.900000,16,0.984946,0.015054,17371,0.467969,0.530603,0.001923,0.133844,0.467969,0.000000,0,0.024355,1,1,0.002,0.658
s1238,combined_wear,0.250000,combined,16,0.950000,17,0.990323,0.009677,20514,0.489536,0.541582,0.001231,0.106318,0.489706,0.000001,1,0.031609,0,0,0.002,0.698
s1238,combined_wear,0.250000,combined,16,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.483716,0.000001,1,0.063064,1,1,0.002,0.696
s1238,combined_wear,0.500000,combined,16,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.795115,0,0,0.006,0.008
s1238,combined_wear,0.500000,combined,16,0.100000,2,0.253763,0.746237,262,0.451724,0.465517,0.000190,0.030534,0.451724,0.000000,0,-0.552489,0,0,0.002,0.017
s1238,combined_wear,0.500000,combined,16,0.150000,3,0.320430,0.679570,585,0.448276,0.457471,0.000056,0.020513,0.448276,0.000000,0,-0.464657,0,0,0.001,0.036
s1238,combined_wear,0.500000,combined,16,0.200000,4,0.407527,0.592473,886,0.381897,0.398276,0.000294,0.042889,0.381897,0.000000,0,-0.289316,1,1,0.001,0.053
s1238,combined_wear,0.500000,combined,16,0.250000,5,0.476344,0.523656,1549,0.427310,0.508966,0.002136,0.191091,0.427310,0.000000,0,-0.509882,1,1,0.001,0.080
s1238,combined_wear,0.500000,combined,16,0.300000,5,0.476344,0.523656,1549,0.427310,0.508966,0.002136,0.191091,0.427310,0.000000,0,-0.509882,1,1,0.001,0.055
s1238,combined_wear,0.500000,combined,16,0.350000,6,0.570968,0.429032,2822,0.540613,0.603448,0.001372,0.116230,0.540613,0.000000,0,-0.529835,0,0,0.001,0.109
s1238,combined_wear,0.500000,combined,16,0.400000,7,0.646237,0.353763,3608,0.507811,0.564532,0.000913,0.111696,0.507811,0.000000,0,-0.353859,0,0,0.001,0.150
s1238,combined_wear,0.500000,combined,16,0.450000,8,0.734409,0.265591,4459,0.480496,0.568103,0.002598,0.182328,0.480496,0.000000,0,-0.387807,0,0,0.001,0.197
s1238,combined_wear,0.500000,combined,16,0.500000,9,0.750538,0.249462,5595,0.476373,0.564751,0.002444,0.185523,0.476373,0.000000,0,-0.352120,0,0,0.001,0.268
s1238,combined_wear,0.500000,combined,16,0.550000,10,0.841935,0.158065,6685,0.461034,0.558621,0.002933,0.211668,0.461034,0.000000,0,-0.283576,0,1,0.001,0.326
s1238,combined_wear,0.500000,combined,16,0.600000,11,0.908602,0.091398,8604,0.490396,0.574295,0.002312,0.171083,0.490396,0.000000,0,-0.203275,0,0,0.001,0.414
s1238,combined_wear,0.500000,combined,16,0.650000,12,0.910753,0.089247,10251,0.490948,0.578161,0.002527,0.177641,0.490948,0.000000,0,-0.223122,0,0,0.002,0.439
s1238,combined_wear,0.500000,combined,16,0.700000,13,0.940860,0.059140,11910,0.486023,0.559151,0.002570,0.150462,0.486023,0.000000,0,-0.176546,0,0,0.001,0.510
s1238,combined_wear,0.500000,combined,16,0.750000,14,0.965591,0.034409,13592,0.478255,0.548276,0.002418,0.146410,0.478255,0.000000,0,-0.122887,0,0,0.002,0.536
s1238,combined_wear,0.500000,combined,16,0.800000,14,0.965591,0.034409,13592,0.478255,0.548276,0.002418,0.146410,0.478255,0.000000,0,-0.122887,0,0,0.001,0.501
s1238,combined_wear,0.500000,combined,16,0.850000,15,0.966667,0.033333,15273,0.468138,0.531034,0.001821,0.134355,0.468138,0.000000,0,-0.047525,0,0,0.001,0.552
s1238,combined_wear,0.500000,combined,16,0.900000,16,0.984946,0.015054,17371,0.467969,0.530603,0.001923,0.133844,0.467969,0.000000,0,-0.037493,1,1,0.001,0.239
s1238,combined_wear,0.500000,combined,16,0.950000,17,0.990323,0.009677,20514,0.489536,0.541582,0.001231,0.106318,0.489706,0.000001,1,-0.001533,0,0,0.000,0.161
s1238,combined_wear,0.500000,combined,16,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.483716,0.000001,1,0.039272,1,1,0.001,0.168
s1238,combined_wear,0.750000,combined,16,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.809750,0,0,0.006,0.007
s1238,combined_wear,0.750000,combined,16,0.100000,2,0.253763,0.746237,262,0.451724,0.465517,0.000190,0.030534,0.451724,0.000000,0,-0.566477,0,0,0.002,0.017
s1238,combined_wear,0.750000,combined,16,0.150000,3,0.320430,0.679570,585,0.448276,0.457471,0.000056,0.020513,0.448276,0.000000,0,-0.477173,1,0,0.001,0.035
s1238,combined_wear,0.750000,combined,16,0.200000,4,0.389247,0.610753,1028,0.443103,0.494828,0.000916,0.116732,0.443103,0.000000,0,-0.516992,1,0,0.001,0.059
s1238,combined_wear,0.750000,combined,16,0.250000,5,0.476344,0.523656,1549,0.427310,0.508966,0.002136,0.191091,0.427310,0.000000,0,-0.543340,1,1,0.001,0.081
s1238,combined_wear,0.750000,combined,16,0.300000,5,0.476344,0.523656,1549,0.427310,0.508966,0.002136,0.191091,0.427310,0.000000,0,-0.543340,1,1,0.001,0.053
s1238,combined_wear,0.750000,combined,16,0.350000,6,0.551613,0.448387,2323,0.445019,0.516092,0.001282,0.159707,0.445019,0.000000,0,-0.409177,1,1,0.001,0.107
s1238,combined_wear,0.750000,combined,16,0.400000,7,0.567742,0.432258,3163,0.445179,0.519212,0.001280,0.166298,0.445179,0.000000,0,-0.395669,1,1,0.001,0.145
s1238,combined_wear,0.750000,combined,16,0.450000,8,0.662366,0.337634,4650,0.501078,0.561207,0.001009,0.120000,0.501078,0.000000,0,-0.361310,0,0,0.001,0.211
s1238,combined_wear,0.750000,combined,16,0.500000,9,0.664516,0.335484,5873,0.500043,0.567816,0.001349,0.135536,0.500043,0.000000,0,-0.396103,0,0,0.001,0.263
s1238,combined_wear,0.750000,combined,16,0.550000,10,0.752688,0.247312,6924,0.477517,0.570345,0.002641,0.194396,0.477517,0.000000,0,-0.412233,0,0,0.001,0.321
s1238,combined_wear,0.750000,combined,16,0.600000,11,0.819355,0.180645,8905,0.507552,0.584953,0.002307,0.152499,0.507552,0.000000,0,-0.353345,0,0,0.001,0.383
s1238,combined_wear,0.750000,combined,16,0.650000,12,0.910753,0.089247,10251,0.490948,0.578161,0.002527,0.177641,0.490948,0.000000,0,-0.262080,0,0,0.001,0.425
s1238,combined_wear,0.750000,combined,16,0.700000,13,0.911828,0.088172,11756,0.479739,0.555968,0.001853,0.158898,0.479739,0.000000,0,-0.168241,0,0,0.001,0.495
s1238,combined_wear,0.750000,combined,16,0.750000,14,0.941935,0.058065,13505,0.475194,0.539901,0.001908,0.136172,0.475194,0.000000,0,-0.125479,0,0,0.001,0.573
s1238,combined_wear,0.750000,combined,16,0.800000,14,0.941935,0.058065,13505,0.475194,0.539901,0.001908,0.136172,0.475194,0.000000,0,-0.125479,0,0,0.002,0.516
s1238,combined_wear,0.750000,combined,16,0.850000,15,0.966667,0.033333,15273,0.468138,0.531034,0.001821,0.134355,0.468138,0.000000,0,-0.078591,0,0,0.002,0.654
s1238,combined_wear,0.750000,combined,16,0.900000,16,0.984946,0.015054,17371,0.467969,0.530603,0.001923,0.133844,0.467969,0.000000,0,-0.069515,1,1,0.002,0.738
s1238,combined_wear,0.750000,combined,16,0.950000,17,0.990323,0.009677,20514,0.489536,0.541582,0.001231,0.106318,0.489706,0.000001,1,-0.027323,0,0,0.002,0.827
s1238,combined_wear,0.750000,combined,16,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.483716,0.000001,1,0.015844,1,1,0.003,0.871
s1238,combined_wear,1.000000,combined,16,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.809750,0,0,0.013,0.010
s1238,combined_wear,1.000000,combined,16,0.100000,2,0.253763,0.746237,262,0.451724,0.465517,0.000190,0.030534,0.451724,0.000000,0,-0.566477,0,0,0.002,0.023
s1238,combined_wear,1.000000,combined,16,0.150000,3,0.320430,0.679570,585,0.448276,0.457471,0.000056,0.020513,0.448276,0.000000,0,-0.477173,1,0,0.001,0.036
s1238,combined_wear,1.000000,combined,16,0.200000,4,0.336559,0.663441,1037,0.446983,0.470690,0.000235,0.053038,0.446983,0.000000,0,-0.488132,1,0,0.001,0.057
s1238,combined_wear,1.000000,combined,16,0.250000,5,0.405376,0.594624,1610,0.444138,0.503448,0.001000,0.133540,0.444138,0.000000,0,-0.517144,1,0,0.001,0.103
s1238,combined_wear,1.000000,combined,16,0.300000,5,0.405376,0.594624,1610,0.444138,0.503448,0.001000,0.133540,0.444138,0.000000,0,-0.517144,1,0,0.002,0.077
s1238,combined_wear,1.000000,combined,16,0.350000,6,0.492473,0.507527,2247,0.430460,0.513793,0.001968,0.193591,0.430460,0.000000,0,-0.518244,1,1,0.001,0.115
s1238,combined_wear,1.000000,combined,16,0.400000,7,0.567742,0.432258,3163,0.445179,0.519212,0.001280,0.166298,0.445179,0.000000,0,-0.395669,1,1,0.001,0.151
s1238,combined_wear,1.000000,combined,16,0.450000,8,0.569892,0.430108,4172,0.449569,0.531897,0.001588,0.183126,0.449569,0.000000,0,-0.437450,0,1,0.001,0.184
s1238,combined_wear,1.000000,combined,16,0.500000,9,0.664516,0.335484,5873,0.500043,0.567816,0.001349,0.135536,0.500043,0.000000,0,-0.396103,0,0,0.001,0.254
s1238,combined_wear,1.000000,combined,16,0.550000,10,0.752688,0.247312,6924,0.477517,0.570345,0.002641,0.194396,0.477517,0.000000,0,-0.412233,0,0,0.001,0.318
s1238,combined_wear,1.000000,combined,16,0.600000,11,0.819355,0.180645,8905,0.507552,0.584953,0.002307,0.152499,0.507552,0.000000,0,-0.353345,0,0,0.002,0.360
s1238,combined_wear,1.000000,combined,16,0.650000,12,0.820430,0.179570,10338,0.495115,0.560345,0.001688,0.131747,0.495115,0.000000,0,-0.261473,0,0,0.001,0.428
s1238,combined_wear,1.000000,combined,16,0.700000,13,0.911828,0.088172,11756,0.479739,0.555968,0.001853,0.158898,0.479739,0.000000,0,-0.168241,0,0,0.001,0.518
s1238,combined_wear,1.000000,combined,16,0.750000,14,0.936559,0.063441,13672,0.481070,0.546798,0.001792,0.136630,0.481070,0.000000,0,-0.131049,0,0,0.002,0.581
s1238,combined_wear,1.000000,combined,16,0.800000,14,0.936559,0.063441,13672,0.481070,0.546798,0.001792,0.136630,0.481070,0.000000,0,-0.131049,0,0,0.003,0.520
s1238,combined_wear,1.000000,combined,16,0.850000,15,0.966667,0.033333,15273,0.468138,0.531034,0.001821,0.134355,0.468138,0.000000,0,-0.078591,0,0,0.002,0.651
s1238,combined_wear,1.000000,combined,16,0.900000,16,0.984946,0.015054,17371,0.467969,0.530603,0.001923,0.133844,0.467969,0.000000,0,-0.069515,1,1,0.002,0.732
s1238,combined_wear,1.000000,combined,16,0.950000,17,0.990323,0.009677,20514,0.489536,0.541582,0.001231,0.106318,0.489706,0.000001,1,-0.027323,0,0,0.002,0.832
s1238,combined_wear,1.000000,combined,16,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.483716,0.000001,1,0.015844,1,1,0.003,0.869
s1238,combined_wear_leveling,0.000000,combined,16,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.789885,0,0,0.009,0.008
s1238,combined_wear_leveling,0.000000,combined,16,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.900221,0,0,0.011,0.019
s1238,combined_wear_leveling,0.000000,combined,16,0.150000,3,0.353763,0.646237,726,0.556322,0.600000,0.003618,0.078512,0.556322,0.000000,0,-0.732738,0,0,0.016,0.032
s1238,combined_wear_leveling,0.000000,combined,16,0.200000,4,0.441935,0.558065,1263,0.544397,0.610345,0.001521,0.121140,0.544397,0.000000,0,-0.586124,0,0,0.022,0.048
s1238,combined_wear_leveling,0.000000,combined,16,0.250000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.029,0.067
s1238,combined_wear_leveling,0.000000,combined,16,0.300000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.028,0.046
s1238,combined_wear_leveling,0.000000,combined,16,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.207916,0,0,0.034,0.100
s1238,combined_wear_leveling,0.000000,combined,16,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.089677,1,1,0.042,0.145
s1238,combined_wear_leveling,0.000000,combined,16,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.202463,0,1,0.049,0.201
s1238,combined_wear_leveling,0.000000,combined,16,0.500000,9,0.825806,0.174194,5877,0.500383,0.580843,0.002207,0.160796,0.500383,0.000000,0,-0.157076,0,0,0.058,0.248
s1238,combined_wear_leveling,0.000000,combined,16,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.494759,0.000000,0,-0.086976,0,0,0.064,0.320
s1238,combined_wear_leveling,0.000000,combined,16,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.488401,0.000000,0,-0.033476,0,0,0.071,0.404
s1238,combined_wear_leveling,0.000000,combined,16,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.478688,0.000000,0,0.015227,0,0,0.077,0.473
s1238,combined_wear_leveling,0.000000,combined,16,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.478311,0.000000,0,0.032195,0,0,0.082,0.546
s1238,combined_wear_leveling,0.000000,combined,16,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.476108,0.000000,0,0.050106,0,0,0.086,0.621
s1238,combined_wear_leveling,0.000000,combined,16,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.476108,0.000000,0,0.050106,0,0,0.087,0.610
s1238,combined_wear_leveling,0.000000,combined,16,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.470621,0.000000,0,0.059566,0,1,0.092,0.689
s1238,combined_wear_leveling,0.000000,combined,16,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.490490,0.000000,0,0.081582,0,0,0.092,0.767
s1238,combined_wear_leveling,0.000000,combined,16,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.495132,0.000004,0,0.073284,0,0,0.102,0.956
s1238,combined_wear_leveling,0.000000,combined,16,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.483716,0.000001,1,0.102596,1,1,0.124,0.872
s1238,combined_wear_leveling,0.250000,combined,16,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.789885,0,0,0.014,0.007
s1238,combined_wear_leveling,0.250000,combined,16,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.900221,0,0,0.012,0.039
s1238,combined_wear_leveling,0.250000,combined,16,0.150000,3,0.353763,0.646237,726,0.556322,0.600000,0.003618,0.078512,0.556322,0.000000,0,-0.732738,0,0,0.025,0.047
s1238,combined_wear_leveling,0.250000,combined,16,0.200000,4,0.441935,0.558065,1263,0.544397,0.610345,0.001521,0.121140,0.544397,0.000000,0,-0.586124,0,0,0.032,0.057
s1238,combined_wear_leveling,0.250000,combined,16,0.250000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.030,0.066
s1238,combined_wear_leveling,0.250000,combined,16,0.300000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.029,0.045
s1238,combined_wear_leveling,0.250000,combined,16,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.207916,0,0,0.035,0.096
s1238,combined_wear_leveling,0.250000,combined,16,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.089677,1,1,0.042,0.134
s1238,combined_wear_leveling,0.250000,combined,16,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.202463,0,0,0.048,0.195
s1238,combined_wear_leveling,0.250000,combined,16,0.500000,9,0.825806,0.174194,5441,0.463261,0.560920,0.003126,0.210807,0.463261,0.000000,0,-0.132189,0,1,0.056,0.287
s1238,combined_wear_leveling,0.250000,combined,16,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.494759,0.000000,0,-0.086976,0,0,0.065,0.313
s1238,combined_wear_leveling,0.250000,combined,16,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.488401,0.000000,0,-0.033476,0,0,0.071,0.418
s1238,combined_wear_leveling,0.250000,combined,16,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.478688,0.000000,0,0.015227,0,0,0.077,0.485
s1238,combined_wear_leveling,0.250000,combined,16,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.478311,0.000000,0,0.032195,0,0,0.083,0.573
s1238,combined_wear_leveling,0.250000,combined,16,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.476108,0.000000,0,0.050106,0,0,0.088,0.641
s1238,combined_wear_leveling,0.250000,combined,16,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.476108,0.000000,0,0.050106,0,0,0.092,0.587
s1238,combined_wear_leveling,0.250000,combined,16,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.470621,0.000000,0,0.059566,0,1,0.091,0.712
s1238,combined_wear_leveling,0.250000,combined,16,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.490490,0.000000,0,0.081582,0,0,0.094,0.786
s1238,combined_wear_leveling,0.250000,combined,16,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.495132,0.000004,0,0.073284,0,0,0.103,0.828
s1238,combined_wear_leveling,0.250000,combined,16,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.483716,0.000001,1,0.102596,1,1,0.114,0.898
s1238,combined_wear_leveling,0.500000,combined,16,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.797775,0,0,0.009,0.009
s1238,combined_wear_leveling,0.500000,combined,16,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.908452,0,0,0.012,0.021
s1238,combined_wear_leveling,0.500000,combined,16,0.150000,3,0.353763,0.646237,726,0.556322,0.600000,0.003618,0.078512,0.556322,0.000000,0,-0.741212,0,0,0.017,0.036
s1238,combined_wear_leveling,0.500000,combined,16,0.200000,4,0.439785,0.560215,1211,0.521983,0.556897,0.001933,0.066887,0.521983,0.000000,0,-0.543335,0,0,0.039,0.057
s1238,combined_wear_leveling,0.500000,combined,16,0.250000,5,0.527957,0.472043,1840,0.507586,0.562759,0.000802,0.108696,0.507586,0.000000,0,-0.416840,0,0,0.029,0.079
s1238,combined_wear_leveling,0.500000,combined,16,0.300000,5,0.527957,0.472043,1840,0.507586,0.562759,0.000802,0.108696,0.507586,0.000000,0,-0.416840,0,0,0.028,0.055
s1238,combined_wear_leveling,0.500000,combined,16,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.214799,0,0,0.034,0.097
s1238,combined_wear_leveling,0.500000,combined,16,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.096245,1,1,0.048,0.132
s1238,combined_wear_leveling,0.500000,combined,16,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.210402,0,0,0.048,0.187
s1238,combined_wear_leveling,0.500000,combined,16,0.500000,9,0.825806,0.174194,5441,0.463261,0.560920,0.003126,0.210807,0.463261,0.000000,0,-0.140111,0,1,0.056,0.261
s1238,combined_wear_leveling,0.500000,combined,16,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.494759,0.000000,0,-0.095139,0,0,0.062,0.318
s1238,combined_wear_leveling,0.500000,combined,16,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.488401,0.000000,0,-0.041322,0,0,0.072,0.391
